Downcast,Hour,minute,second,s/1000,Count,App_in_hse
22,0,31,42,287,0,0
22,0,31,43,95,0,0
22,0,32,10,741,0,0
22,0,32,12,761,0,0
22,0,32,14,377,0,0
22,0,32,16,224,0,0
22,0,32,18,70,0,0
22,0,32,18,301,0,0
22,0,32,19,686,0,0
22,0,32,21,822,0,0
22,0,32,22,514,0,0
22,0,32,22,861,0,0
22,0,32,23,900,0,0
22,0,32,24,15,0,0
22,0,32,26,555,0,0
22,0,32,30,825,0,0
22,0,32,31,691,0,0
22,0,32,32,615,0,0
22,0,32,33,365,0,0
22,0,32,37,751,0,0
22,0,32,43,580,0,0
22,0,32,55,238,0,0
22,0,32,57,28,0,0
22,0,33,3,607,0,0
22,0,33,7,185,0,0
22,0,33,7,359,0,0
22,0,33,9,321,0,0
22,0,33,16,939,0,0
22,0,33,17,632,0,0
22,0,33,19,248,0,0
22,0,33,24,384,0,0
22,0,33,25,481,0,0
22,0,33,27,385,0,0
24,0,56,9,334,0,0
24,0,56,9,392,0,0
24,0,56,9,507,0,0
24,0,56,9,565,0,0
24,0,56,9,680,0,0
24,0,56,9,854,0,0
24,0,56,9,911,0,0
24,0,56,10,142,0,0
24,0,56,10,200,0,0
24,0,56,10,258,0,0
24,0,56,10,373,0,0
24,0,56,10,431,0,0
24,0,56,10,488,0,0
24,0,56,10,546,0,0
24,0,56,10,662,0,0
24,0,56,11,66,0,0
24,0,56,11,123,0,0
24,0,56,11,181,0,0
24,0,56,11,296,0,0
24,0,56,11,470,0,0
24,0,56,11,585,0,0
24,0,56,11,989,0,0
24,0,56,12,47,0,0
24,0,56,12,104,0,0
24,0,56,12,220,0,0
24,0,56,12,335,0,0
24,0,56,12,451,0,0
24,0,56,12,508,0,0
24,0,56,12,566,0,0
24,0,56,12,739,0,0
24,0,56,12,797,0,0
24,0,56,12,970,0,0
24,0,56,13,28,0,0
24,0,56,13,201,0,0
24,0,56,13,316,0,0
24,0,56,13,605,0,0
24,0,56,13,663,0,0
24,0,56,13,778,0,0
24,0,56,13,836,0,0
24,0,56,13,951,0,0
24,0,56,14,67,0,0
24,0,56,14,124,0,0
24,0,56,14,182,0,0
24,0,56,14,240,0,0
24,0,56,14,298,0,0
24,0,56,14,355,0,0
24,0,56,14,471,0,0
24,0,56,14,586,0,0
24,0,56,14,644,0,0
24,0,56,14,702,0,0
24,0,56,14,759,0,0
24,0,56,14,817,0,0
24,0,56,14,875,0,0
24,0,56,14,932,0,0
24,0,56,14,990,0,0
24,0,56,15,163,0,0
24,0,56,15,394,0,0
24,0,56,15,452,0,0
24,0,56,15,510,0,0
24,0,56,15,567,0,0
24,0,56,15,625,0,0
24,0,56,15,740,0,0
24,0,56,15,798,0,0
24,0,56,15,856,0,0
24,0,56,15,914,0,0
24,0,56,15,971,0,0
24,0,56,16,29,0,0
24,0,56,16,202,0,0
24,0,56,16,260,0,0
24,0,56,16,548,0,0
24,0,56,16,606,0,0
24,0,56,16,722,0,0
24,0,56,16,779,0,0
24,0,56,16,839,0,0
24,0,56,17,68,0,0
24,0,56,17,241,0,0
24,0,56,17,414,0,0
24,0,56,17,587,0,0
24,0,56,17,745,0,0
24,0,56,17,703,0,0
24,0,56,17,934,0,0
24,0,56,18,49,0,0
24,0,56,18,107,0,0
24,0,56,18,164,0,0
24,0,56,18,453,0,0
24,0,56,18,511,0,0
24,0,56,18,568,0,0
24,0,56,18,626,0,0
24,0,56,18,684,0,0
24,0,56,18,741,0,0
24,0,56,18,915,0,0
24,0,56,19,145,0,0
24,0,56,19,376,0,0
24,0,56,19,492,0,0
24,0,56,19,607,0,0
24,0,56,19,723,0,0
24,0,56,20,69,0,0
24,0,56,20,127,0,0
24,0,56,20,300,0,0
24,0,56,20,415,0,0
24,0,56,20,531,0,0
24,0,56,20,588,0,0
24,0,56,20,704,0,0
24,0,56,20,761,0,0
24,0,56,20,819,0,0
24,0,56,20,877,0,0
24,0,56,20,935,0,0
24,0,56,21,165,0,0
24,0,56,21,396,0,0
24,0,56,21,512,0,0
24,0,56,21,627,0,0
24,0,56,21,685,0,0
24,0,56,21,973,0,0
24,0,56,22,89,0,0
24,0,56,22,204,0,0
24,0,56,22,262,0,0
24,0,56,22,320,0,0
24,0,56,22,435,0,0
24,0,56,22,493,0,0
24,0,56,22,551,0,0
24,0,56,22,608,0,0
24,0,56,22,724,0,0
24,0,56,22,781,0,0
24,0,56,22,897,0,0
24,0,56,23,70,0,0
24,0,56,23,243,0,0
24,0,56,23,304,0,0
24,0,56,23,589,0,0
24,0,56,24,109,0,0
24,0,56,24,167,0,0
24,0,56,24,340,0,0
24,0,56,24,513,0,0
24,0,56,24,571,0,0
24,0,56,24,628,0,0
24,0,56,24,975,0,0
24,0,56,25,32,0,0
24,0,56,25,263,0,0
24,0,56,25,379,0,0
24,0,56,25,436,0,0
24,0,56,25,494,0,0
24,0,56,25,552,0,0
24,0,56,25,840,0,0
24,0,56,25,898,0,0
24,0,56,26,244,0,0
24,0,56,26,417,0,0
24,0,56,10,431,0,2
24,0,56,11,585,0,3
24,0,56,12,682,0,1
24,0,56,13,836,0,2
24,0,56,14,990,0,2
24,0,56,16,144,0,1
24,0,56,18,453,0,1
24,0,56,19,607,0,2
24,0,56,20,761,0,2
24,0,56,21,916,0,3
24,0,56,23,70,0,3
24,0,56,24,224,0,5
24,0,56,25,379,0,3
24,0,56,26,706,0,0
24,0,56,26,822,0,0
24,0,56,26,879,0,0
24,0,56,27,52,0,0
24,0,56,27,110,0,0
24,0,56,27,226,0,0
24,0,56,27,283,0,0
24,0,56,27,341,0,0
24,0,56,27,745,0,0
24,0,56,27,803,0,0
24,0,56,27,976,0,0
24,0,56,28,34,0,0
24,0,56,28,91,0,0
24,0,56,28,149,0,0
24,0,56,28,380,0,0
24,0,56,28,438,0,0
24,0,56,28,495,0,0
24,0,56,28,726,0,0
24,0,56,28,784,0,0
24,0,56,28,842,0,0
24,0,56,28,899,0,0
24,0,56,29,15,0,0
24,0,56,29,188,0,0
24,0,56,29,246,0,0
24,0,56,29,419,0,0
24,0,56,29,476,0,0
24,0,56,29,534,0,0
24,0,56,29,650,0,0
24,0,56,29,707,0,0
24,0,56,29,765,0,0
24,0,56,29,823,0,0
24,0,56,30,111,0,0
24,0,56,30,169,0,0
24,0,56,30,284,0,0
24,0,56,30,458,0,0
24,0,56,30,515,0,0
24,0,56,30,862,0,0
24,0,56,30,977,0,0
24,0,56,31,35,0,0
24,0,56,31,208,0,0
24,0,56,31,266,0,0
24,0,56,31,323,0,0
24,0,56,31,381,0,0
24,0,56,31,439,0,0
24,0,56,31,496,0,0
24,0,56,31,554,0,0
24,0,56,31,727,0,0
24,0,56,31,843,0,0
24,0,56,31,958,0,0
24,0,56,32,131,0,0
24,0,56,32,189,0,0
24,0,56,32,304,0,0
24,0,56,32,478,0,0
24,0,56,32,708,0,0
24,0,56,32,766,0,0
24,0,56,32,939,0,0
24,0,56,33,55,0,0
24,0,56,33,112,0,0
24,0,56,33,170,0,0
24,0,56,33,343,0,0
24,0,56,33,401,0,0
24,0,56,33,459,0,0
24,0,56,33,516,0,0
24,0,56,33,574,0,0
24,0,56,33,632,0,0
24,0,56,33,920,0,0
24,0,56,34,94,0,0
24,0,56,34,209,0,0
24,0,56,34,267,0,0
24,0,56,34,324,0,0
24,0,56,34,440,0,0
24,0,56,34,902,0,0
24,0,56,34,959,0,0
24,0,56,35,75,0,0
24,0,56,35,190,0,0
24,0,56,35,248,0,0
24,0,56,35,306,0,0
24,0,56,35,479,0,0
24,0,56,35,536,0,0
24,0,56,35,594,0,0
24,0,56,35,652,0,0
24,0,56,35,709,0,0
24,0,56,35,825,0,0
24,0,56,35,883,0,0
24,0,56,36,171,0,0
24,0,56,36,402,0,0
24,0,56,36,460,0,0
24,0,56,36,517,0,0
24,0,56,36,691,0,0
24,0,56,36,864,0,0
24,0,56,36,921,0,0
24,0,56,37,37,0,0
24,0,56,37,95,0,0
24,0,56,37,325,0,0
24,0,56,37,441,0,0
24,0,56,37,499,0,0
24,0,56,37,845,0,0
24,0,56,37,960,0,0
24,0,56,38,18,0,0
24,0,56,38,191,0,0
24,0,56,38,307,0,0
24,0,56,38,364,0,0
24,0,56,38,537,0,0
24,0,56,38,711,0,0
24,0,56,38,768,0,0
24,0,56,38,826,0,0
24,0,56,38,941,0,0
24,0,56,38,999,0,0
24,0,56,39,57,0,0
24,0,56,39,115,0,0
24,0,56,39,519,0,0
24,0,56,39,576,0,0
24,0,56,39,634,0,0
24,0,56,39,807,0,0
24,0,56,39,923,0,0
24,0,56,40,211,0,0
24,0,56,40,384,0,0
24,0,56,40,442,0,0
24,0,56,40,557,0,0
24,0,56,40,615,0,0
24,0,56,40,846,0,0
24,0,56,40,904,0,0
24,0,56,40,961,0,0
24,0,56,41,19,0,0
24,0,56,41,135,0,0
24,0,56,41,192,0,0
24,0,56,41,250,0,0
24,0,56,41,365,0,0
24,0,56,41,423,0,0
24,0,56,41,481,0,0
24,0,56,41,539,0,0
24,0,56,41,712,0,0
24,0,56,41,769,0,0
24,0,56,42,0,0,0
24,0,56,42,116,0,0
24,0,56,42,173,0,0
24,0,56,42,231,0,0
24,0,56,42,289,0,0
24,0,56,42,347,0,0
24,0,56,42,404,0,0
24,0,56,42,462,0,0
24,0,56,42,577,0,0
24,0,56,42,693,0,0
24,0,56,42,924,0,0
24,0,56,42,981,0,0
24,0,56,43,39,0,0
24,0,56,43,97,0,0
24,0,56,43,155,0,0
24,0,56,43,270,0,0
24,0,56,43,328,0,0
24,0,56,43,559,0,0
24,0,56,43,616,0,0
24,0,56,43,789,0,0
24,0,56,43,905,0,0
24,0,56,27,803,0,2
24,0,56,28,957,0,3
24,0,56,30,111,0,1
24,0,56,31,266,0,2
24,0,56,32,420,0,1
24,0,56,33,574,0,2
24,0,56,34,728,0,1
24,0,56,35,883,0,4
24,0,56,37,37,0,1
24,0,56,38,191,0,4
24,0,56,39,345,0,2
24,0,56,41,654,0,2
24,0,56,42,751,0,2
24,0,56,42,905,0,2
24,0,56,44,21,0,0
24,0,56,44,78,0,0
24,0,56,44,251,0,0
24,0,56,44,540,0,0
24,0,56,44,598,0,0
24,0,56,44,713,0,0
24,0,56,44,771,0,0
24,0,56,44,886,0,0
24,0,56,45,59,0,0
24,0,56,45,117,0,0
24,0,56,45,348,0,0
24,0,56,45,463,0,0
24,0,56,45,637,0,0
24,0,56,45,694,0,0
24,0,56,46,98,0,0
24,0,56,46,214,0,0
24,0,56,46,329,0,0
24,0,56,46,387,0,0
24,0,56,46,560,0,0
24,0,56,46,675,0,0
24,0,56,46,733,0,0
24,0,56,46,849,0,0
24,0,56,47,79,0,0
24,0,56,47,310,0,0
24,0,56,47,368,0,0
24,0,56,47,541,0,0
24,0,56,47,559,0,0
24,0,56,47,772,0,0
24,0,56,47,830,0,0
24,0,56,47,888,0,0
24,0,56,47,945,0,0
24,0,56,48,118,0,0
24,0,56,48,234,0,0
24,0,56,48,349,0,0
24,0,56,48,407,0,0
24,0,56,48,753,0,0
24,0,56,48,811,0,0
24,0,56,48,926,0,0
24,0,56,49,42,0,0
24,0,56,49,100,0,0
24,0,56,49,330,0,0
24,0,56,49,908,0,0
24,0,56,50,23,0,0
24,0,56,50,254,0,0
24,0,56,50,369,0,0
24,0,56,50,485,0,0
24,0,56,50,716,0,0
24,0,56,50,773,0,0
24,0,56,51,4,0,0
24,0,56,51,120,0,0
24,0,56,51,177,0,0
24,0,56,51,697,0,0
24,0,56,52,43,0,0
24,0,56,52,332,0,0
24,0,56,52,389,0,0
24,0,56,52,447,0,0
24,0,56,52,505,0,0
24,0,56,53,832,0,0
24,0,56,53,890,0,0
24,0,56,54,63,0,0
24,0,56,54,121,0,0
24,0,56,54,179,0,0
24,0,56,54,814,0,0
24,0,56,55,102,0,0
24,0,56,55,275,0,0
24,0,56,55,391,0,0
24,0,56,55,448,1,0
24,0,56,55,679,0,0
24,0,56,55,737,0,0
24,0,56,55,910,0,0
24,0,56,56,26,0,0
24,0,56,56,141,0,0
24,0,56,56,834,0,0
24,0,56,57,64,0,0
24,0,56,57,411,0,0
24,0,56,57,584,0,0
24,0,56,57,757,0,0
24,0,56,57,930,0,0
24,0,56,58,738,0,0
24,0,56,59,142,0,0
24,0,56,59,431,0,0
24,0,56,59,546,0,0
24,0,56,59,662,0,0
24,0,56,59,719,0,0
24,0,56,59,835,0,0
24,0,57,0,66,0,0
24,0,57,0,123,0,0
24,0,57,0,181,0,0
24,0,57,0,239,0,0
24,0,57,0,297,0,0
24,0,57,0,470,0,0
24,0,57,0,643,1,0
24,0,57,0,701,0,0
24,0,57,0,874,0,0
24,0,57,1,47,0,0
24,0,56,48,638,0,2
24,0,56,50,889,0,1
24,0,56,52,43,0,2
24,0,56,53,197,0,2
24,0,56,54,352,0,2
24,0,56,55,506,0,1
24,0,57,1,278,0,1
24,0,57,1,450,1,0
24,0,57,1,508,0,0
24,0,57,1,681,0,0
24,0,57,1,912,0,0
24,0,57,1,970,0,0
24,0,57,2,85,0,0
24,0,57,2,143,0,0
24,0,57,2,258,0,0
24,0,57,2,431,0,0
24,0,57,2,547,0,0
24,0,57,2,662,0,0
24,0,57,2,835,0,0
24,0,57,2,951,0,0
24,0,57,3,9,0,0
24,0,57,3,297,0,0
24,0,57,3,470,0,0
24,0,57,3,586,0,0
24,0,57,3,759,0,0
24,0,57,3,874,0,0
24,0,57,3,932,0,0
24,0,57,4,221,0,0
24,0,57,4,394,0,0
24,0,57,4,682,0,0
24,0,57,4,798,0,0
24,0,57,4,856,1,0
24,0,57,4,913,0,0
24,0,57,5,86,0,0
24,0,57,5,202,0,0
24,0,57,5,317,0,0
24,0,57,5,375,0,0
24,0,57,5,721,0,0
24,0,57,6,10,0,0
24,0,57,6,356,0,0
24,0,57,6,702,0,0
24,0,57,7,49,0,0
24,0,57,7,164,0,0
24,0,57,7,222,0,0
24,0,57,8,319,1,0
24,0,57,8,376,1,0
24,0,57,8,434,0,0
24,0,57,8,953,0,0
24,0,57,9,473,0,0
24,0,57,9,646,0,0
24,0,57,9,704,1,0
24,0,57,10,165,0,0
24,0,57,10,223,0,0
24,0,57,10,454,0,0
24,0,57,10,627,0,0
24,0,57,11,31,0,0
24,0,57,11,147,0,0
24,0,57,11,204,0,0
24,0,57,11,435,0,0
24,0,57,11,666,0,0
24,0,57,11,782,0,0
24,0,57,12,243,0,0
24,0,57,12,301,0,0
24,0,57,12,416,0,0
24,0,57,12,647,0,0
24,0,57,12,820,0,0
24,0,57,12,936,0,0
24,0,57,12,994,0,0
24,0,57,13,455,0,0
24,0,57,13,802,0,0
24,0,57,14,90,0,0
24,0,57,14,677,0,0
24,0,57,14,725,0,0
24,0,57,15,764,0,0
24,0,57,15,879,0,0
24,0,57,16,226,0,0
24,0,57,16,746,0,0
24,0,57,16,976,0,0
24,0,57,17,91,0,0
24,0,57,17,438,0,0
24,0,57,17,495,0,0
24,0,57,17,669,0,0
24,0,57,17,726,0,0
24,0,57,17,957,0,0
24,0,57,18,15,0,0
24,0,57,18,188,0,0
24,0,57,18,303,0,0
24,0,57,18,534,0,0
24,0,57,18,592,0,0
24,0,57,3,701,0,1
24,0,57,4,856,0,3
24,0,57,7,164,0,1
24,0,57,8,319,0,3
24,0,57,10,627,0,2
24,0,57,12,878,0,1
24,0,57,16,341,0,1
24,0,57,18,650,0,1
24,0,57,18,766,0,0
24,0,57,19,54,0,0
24,0,57,19,169,0,0
24,0,57,19,689,0,0
24,0,57,19,920,0,0
24,0,57,19,977,0,0
24,0,57,20,35,0,0
24,0,57,20,266,0,0
24,0,57,20,439,0,0
24,0,57,20,612,1,0
24,0,57,20,670,0,0
24,0,57,20,785,0,0
24,0,57,20,959,0,0
24,0,57,21,16,0,0
24,0,57,21,132,0,0
24,0,57,21,189,0,0
24,0,57,21,824,0,0
24,0,57,21,997,0,0
24,0,57,22,171,0,0
24,0,57,22,632,0,0
24,0,57,22,863,1,0
24,0,57,23,36,0,0
24,0,57,23,94,0,0
24,0,57,23,383,0,0
24,0,57,23,440,0,0
24,0,57,23,671,0,0
24,0,57,23,729,0,0
24,0,57,23,844,0,0
24,0,57,24,364,1,0
24,0,57,24,479,0,0
24,0,57,24,652,0,0
24,0,57,24,825,0,0
24,0,57,24,941,0,0
24,0,57,25,56,1,0
24,0,57,25,229,0,0
24,0,57,25,287,0,0
24,0,57,25,345,0,0
24,0,57,25,403,0,0
24,0,57,25,518,0,0
24,0,57,25,576,0,0
24,0,57,25,691,0,0
24,0,57,25,807,0,0
24,0,57,25,864,0,0
24,0,57,25,922,0,0
24,0,57,26,37,0,0
24,0,57,26,153,0,0
24,0,57,26,326,0,0
24,0,57,26,499,0,0
24,0,57,26,788,0,0
24,0,57,26,845,0,0
24,0,57,26,961,0,0
24,0,57,27,91,0,0
24,0,57,27,134,0,0
24,0,57,27,192,0,0
24,0,57,27,307,0,0
24,0,57,27,365,0,0
24,0,57,27,423,0,0
24,0,57,27,480,0,0
24,0,57,27,596,0,0
24,0,57,27,711,0,0
24,0,57,28,0,0,0
24,0,57,28,115,0,0
24,0,57,28,230,0,0
24,0,57,28,288,0,0
24,0,57,28,346,0,0
24,0,57,29,154,0,0
24,0,57,29,385,0,0
24,0,57,29,558,0,0
24,0,57,29,616,0,0
24,0,57,29,789,0,0
24,0,57,29,904,0,0
24,0,57,30,77,0,0
24,0,57,30,135,0,0
24,0,57,30,308,0,0
24,0,57,30,366,0,0
24,0,57,30,481,0,0
24,0,57,30,539,0,0
24,0,57,30,597,0,0
24,0,57,30,885,0,0
24,0,57,31,1,0,0
24,0,57,31,58,0,0
24,0,57,31,174,0,0
24,0,57,31,289,0,0
24,0,57,31,405,0,0
24,0,57,31,578,0,0
24,0,57,31,636,1,0
24,0,57,31,751,0,0
24,0,57,31,866,0,0
24,0,57,32,155,0,0
24,0,57,32,213,0,0
24,0,57,32,328,0,0
24,0,57,32,386,0,0
24,0,57,32,444,0,0
24,0,57,32,501,0,0
24,0,57,32,617,0,0
24,0,57,32,732,0,0
24,0,57,32,848,0,0
24,0,57,32,905,0,0
24,0,57,33,78,0,0
24,0,57,33,252,0,0
24,0,57,33,540,0,0
24,0,57,33,771,1,0
24,0,57,33,944,0,0
24,0,57,34,2,0,0
24,0,57,34,117,0,0
24,0,57,34,348,0,0
24,0,57,34,579,0,0
24,0,57,34,810,0,0
24,0,57,35,98,0,0
24,0,57,35,445,0,0
24,0,57,35,676,0,0
24,0,57,35,791,0,0
24,0,57,36,22,0,0
24,0,57,19,920,0,1
24,0,57,21,74,0,1
24,0,57,22,228,0,1
24,0,57,23,383,0,2
24,0,57,25,691,0,2
24,0,57,26,845,0,1
24,0,57,28,0,0,1
24,0,57,31,462,0,3
24,0,57,36,253,0,0
24,0,57,36,484,0,0
24,0,57,36,715,0,0
24,0,57,36,772,0,0
24,0,57,37,292,1,0
24,0,57,37,349,0,0
24,0,57,37,407,0,0
24,0,57,37,638,0,0
24,0,57,37,927,0,0
24,0,57,38,42,0,0
24,0,57,38,215,0,0
24,0,57,38,677,0,0
24,0,57,39,196,0,0
24,0,57,39,254,1,0
24,0,57,39,369,0,0
24,0,57,39,427,2,0
24,0,57,39,716,0,0
24,0,57,39,773,0,0
24,0,57,39,831,0,0
24,0,57,39,889,0,0
24,0,57,40,177,0,0
24,0,57,40,408,0,0
24,0,57,40,639,1,0
24,0,57,40,697,0,0
24,0,57,40,812,0,0
24,0,57,40,870,1,0
24,0,57,41,274,0,0
24,0,57,42,255,0,0
24,0,57,42,428,0,0
24,0,57,42,601,0,0
24,0,57,43,5,0,0
24,0,57,43,409,0,0
24,0,57,43,583,0,0
24,0,57,43,698,0,0
24,0,57,43,929,1,0
24,0,57,44,217,0,0
24,0,57,44,333,0,0
24,0,57,44,506,0,0
24,0,57,45,25,0,0
24,0,57,45,83,0,0
24,0,57,45,256,0,0
24,0,57,45,372,1,0
24,0,57,45,429,0,0
24,0,57,45,487,1,0
24,0,57,45,833,1,0
24,0,57,45,891,0,0
24,0,57,45,949,0,0
24,0,57,46,6,0,0
24,0,57,46,64,1,0
24,0,57,46,641,0,0
24,0,57,46,757,0,0
24,0,57,46,814,0,0
24,0,57,46,930,0,0
24,0,57,47,276,0,0
24,0,57,47,507,0,0
24,0,57,47,622,0,0
24,0,57,47,680,0,0
24,0,57,47,853,0,0
24,0,57,48,26,0,0
24,0,57,48,84,0,0
24,0,57,48,315,0,0
24,0,57,48,488,0,0
24,0,57,48,892,0,0
24,0,57,49,238,0,0
24,0,57,49,354,0,0
24,0,57,49,527,0,0
24,0,57,49,585,1,0
24,0,57,49,642,0,0
24,0,57,49,758,0,0
24,0,57,49,816,0,0
24,0,57,50,46,0,0
24,0,57,50,970,0,0
24,0,57,51,28,1,0
24,0,57,51,85,0,0
24,0,57,51,143,0,0
24,0,57,51,258,0,0
24,0,57,51,547,0,0
24,0,57,51,836,0,0
24,0,57,51,951,1,0
24,0,57,52,297,0,0
24,0,57,52,644,0,0
24,0,57,52,817,2,0
24,0,57,52,990,0,0
24,0,57,53,336,0,0
24,0,57,53,394,0,0
24,0,57,38,446,0,2
24,0,57,39,543,0,1
24,0,57,40,697,0,1
24,0,57,44,160,0,1
24,0,57,47,622,0,1
24,0,57,51,85,0,2
24,0,57,53,510,0,0
24,0,57,53,567,2,0
24,0,57,54,29,0,0
24,0,57,54,144,0,0
24,0,57,54,202,0,0
24,0,57,54,317,1,0
24,0,57,54,375,0,0
24,0,57,54,548,0,0
24,0,57,54,606,0,0
24,0,57,54,664,1,0
24,0,57,54,779,1,0
24,0,57,54,895,0,0
24,0,57,55,472,0,0
24,0,57,55,760,1,0
24,0,57,55,818,0,0
24,0,57,56,49,1,0
24,0,57,56,164,1,0
24,0,57,56,222,1,0
24,0,57,56,568,1,0
24,0,57,56,741,0,0
24,0,57,56,799,0,0
24,0,57,56,857,0,0
24,0,57,56,915,0,0
24,0,57,57,376,1,0
24,0,57,57,549,0,0
24,0,57,57,665,0,0
24,0,57,57,723,0,0
24,0,57,57,896,1,0
24,0,57,58,242,0,0
24,0,57,58,300,1,0
24,0,57,58,473,0,0
24,0,57,58,588,1,0
24,0,57,58,646,0,0
24,0,57,58,877,2,0
24,0,57,58,935,1,0
24,0,57,59,50,1,0
24,0,57,59,223,0,0
24,0,57,59,396,1,0
24,0,58,0,89,1,0
24,0,58,0,147,1,0
24,0,58,0,493,1,0
24,0,58,1,185,0,0
24,0,58,1,359,1,0
24,0,58,1,589,0,0
24,0,58,1,705,0,0
24,0,58,1,763,1,0
24,0,58,2,51,0,0
24,0,58,2,224,0,0
24,0,58,2,513,2,0
24,0,58,2,686,1,0
24,0,58,3,90,1,0
24,0,58,3,205,2,0
24,0,58,3,436,1,0
24,0,58,3,609,0,0
24,0,58,3,840,0,0
24,0,58,3,898,0,0
24,0,58,4,13,1,0
24,0,58,4,71,1,0
24,0,58,4,475,1,0
24,0,58,4,648,0,0
24,0,58,4,879,1,0
24,0,58,4,994,1,0
24,0,58,5,110,0,0
24,0,58,5,225,0,0
24,0,58,5,456,0,0
24,0,58,5,918,1,0
24,0,58,6,91,1,0
24,0,58,6,264,0,0
24,0,58,6,322,1,0
24,0,58,6,495,0,0
24,0,58,6,553,1,0
24,0,58,6,899,1,0
24,0,58,6,957,1,0
24,0,58,7,72,1,0
24,0,58,7,130,0,0
24,0,58,7,476,1,0
24,0,58,7,707,1,0
24,0,58,7,822,0,0
24,0,58,7,880,2,0
24,0,58,8,111,0,0
24,0,58,8,226,1,0
24,0,58,8,457,0,0
24,0,58,8,515,0,0
24,0,58,8,573,0,0
24,0,58,8,746,1,0
24,0,58,8,861,1,0
24,0,58,8,919,1,0
24,0,58,9,265,1,0
24,0,58,9,323,1,0
24,0,58,9,496,1,0
24,0,58,9,727,1,0
24,0,58,9,900,1,0
24,0,58,10,16,0,0
24,0,58,10,189,1,0
24,0,58,10,420,1,0
24,0,58,10,477,1,0
24,0,58,10,535,1,0
24,0,58,10,593,0,0
24,0,58,10,650,1,0
24,0,57,55,760,0,1
24,0,58,3,782,0,1
24,0,58,4,937,0,1
24,0,58,10,708,0,1
24,0,58,11,55,1,0
24,0,58,11,170,0,0
24,0,58,11,401,0,0
24,0,58,11,516,1,0
24,0,58,11,574,0,0
24,0,58,11,689,0,0
24,0,58,11,863,0,0
24,0,58,11,978,0,0
24,0,58,12,440,1,0
24,0,58,12,497,2,0
24,0,58,12,555,0,0
24,0,58,12,613,1,0
24,0,58,12,728,1,0
24,0,58,12,959,0,0
24,0,58,13,75,1,0
24,0,58,13,132,0,0
24,0,58,13,305,1,0
24,0,58,13,421,0,0
24,0,58,13,652,1,0
24,0,58,13,767,1,0
24,0,58,13,825,0,0
24,0,58,14,171,0,0
24,0,58,14,575,0,0
24,0,58,14,806,1,0
24,0,58,15,152,0,0
24,0,58,15,845,0,0
24,0,58,15,960,1,0
24,0,58,16,76,0,0
24,0,58,17,57,0,0
24,0,58,17,172,0,0
24,0,58,17,288,1,0
24,0,58,17,345,3,0
24,0,58,17,634,0,0
24,0,58,17,865,2,0
24,0,58,17,923,0,0
24,0,58,18,269,1,0
24,0,58,18,327,1,0
24,0,58,18,673,1,0
24,0,58,18,731,0,0
24,0,58,18,904,0,0
24,0,58,19,135,2,0
24,0,58,19,885,0,0
24,0,58,20,0,0,0
24,0,58,20,462,1,0
24,0,58,20,635,1,0
24,0,58,20,693,0,0
24,0,58,20,924,0,0
24,0,58,21,789,0,0
24,0,58,22,193,1,0
24,0,58,22,251,1,0
24,0,58,22,309,1,0
24,0,58,23,424,1,0
24,0,58,23,655,0,0
24,0,58,23,886,0,0
24,0,58,23,944,1,0
24,0,58,23,521,0,0
24,0,58,23,694,1,0
24,0,58,23,925,1,0
24,0,58,23,982,1,0
24,0,58,24,40,0,0
24,0,58,24,271,0,0
24,0,58,24,444,0,0
24,0,58,24,502,1,0
24,0,58,24,790,1,0
24,0,58,24,848,1,0
24,0,58,25,21,1,0
24,0,58,25,79,2,0
24,0,58,25,252,1,0
24,0,58,25,310,1,0
24,0,58,25,656,2,0
24,0,58,25,829,0,0
24,0,58,25,945,0,0
24,0,58,26,118,0,0
24,0,58,26,349,1,0
24,0,58,26,580,1,0
24,0,58,26,926,0,0
24,0,58,26,984,0,0
24,0,58,27,676,2,0
24,0,58,27,734,0,0
24,0,58,28,80,1,0
24,0,58,13,190,0,1
24,0,58,14,344,0,1
24,0,58,15,499,0,2
24,0,58,18,961,0,1
24,0,58,23,636,0,2
24,0,58,24,790,0,2
24,0,58,28,138,0,2
24,0,58,28,254,1,0
24,0,58,28,600,1,0
24,0,58,28,715,1,0
24,0,58,28,831,0,0
24,0,58,28,888,3,0
24,0,58,28,946,0,0
24,0,58,29,61,0,0
24,0,58,29,119,0,0
24,0,58,29,177,1,0
24,0,58,29,292,1,0
24,0,58,29,408,0,0
24,0,58,29,465,1,0
24,0,58,29,696,0,0
24,0,58,30,273,1,0
24,0,58,30,389,0,0
24,0,58,30,562,0,0
24,0,58,30,908,1,0
24,0,58,30,966,1,0
24,0,58,31,197,1,0
24,0,58,31,255,1,0
24,0,58,31,370,0,0
24,0,58,31,485,1,0
24,0,58,31,543,1,0
24,0,58,31,601,1,0
24,0,58,31,659,1,0
24,0,58,32,5,1,0
24,0,58,32,178,0,0
24,0,58,32,524,0,0
24,0,58,32,640,1,0
24,0,58,33,44,1,0
24,0,58,33,101,1,0
24,0,58,33,332,1,0
24,0,58,33,390,0,0
24,0,58,33,505,1,0
24,0,58,33,794,1,0
24,0,58,33,852,0,0
24,0,58,34,198,0,0
24,0,58,34,487,0,0
24,0,58,34,602,1,0
24,0,58,34,717,1,0
24,0,58,34,775,0,0
24,0,58,34,891,1,0
24,0,58,35,237,2,0
24,0,58,35,352,0,0
